Id,Predicted
1694,neutral
1695,neutral
1696,neutral
1697,joy
1698,joy
1699,surprise
1700,joy
1701,neutral
1702,neutral
1703,neutral
1704,surprise
1705,joy
1706,neutral
1707,surprise
1708,joy
1709,neutral
1710,neutral
1711,neutral
1712,neutral
1713,neutral
1714,neutral
1715,neutral
1716,neutral
1717,neutral
1718,neutral
1719,joy
1720,joy
1721,joy
1722,neutral
1723,neutral
1724,neutral
1725,neutral
1726,neutral
1727,neutral
1728,neutral
1729,neutral
1730,anger
1731,joy
1732,neutral
1733,neutral
1734,neutral
1735,surprise
1736,anger
1737,joy
1738,neutral
1739,neutral
1740,neutral
1741,neutral
1742,joy
1743,neutral
1744,neutral
1745,neutral
1746,surprise
1747,joy
1748,neutral
1749,neutral
1750,neutral
1751,joy
1752,joy
1753,joy
1754,neutral
1755,neutral
1756,neutral
1757,joy
1758,surprise
1759,neutral
1760,neutral
1761,neutral
1762,joy
1763,joy
1764,anger
1765,joy
1766,neutral
1767,joy
1768,joy
1769,neutral
1770,neutral
1771,neutral
1772,neutral
1773,neutral
1774,neutral
1775,anger
1776,neutral
1777,surprise
1778,neutral
1779,neutral
1780,neutral
1781,neutral
1782,neutral
1783,joy
1784,neutral
1785,neutral
1786,neutral
1787,neutral
1788,joy
1789,joy
1790,joy
1791,neutral
1792,joy
1793,neutral
1794,surprise
1795,neutral
1796,neutral
1797,neutral
1798,neutral
1799,neutral
1800,neutral
1801,neutral
1802,neutral
1803,surprise
1804,neutral
1805,neutral
1806,neutral
1807,neutral
1808,neutral
1809,neutral
1810,neutral
1811,anger
1812,sadness
1813,surprise
1814,neutral
1815,joy
1816,neutral
1817,neutral
1818,neutral
1819,neutral
1820,neutral
1821,joy
1822,neutral
1823,joy
1824,neutral
1825,neutral
1826,neutral
1827,neutral
1828,joy
1829,neutral
1830,neutral
1831,neutral
1832,neutral
1833,surprise
1834,neutral
1835,joy
1836,neutral
1837,neutral
1838,neutral
1839,neutral
1840,surprise
1841,neutral
1842,neutral
1843,neutral
1844,neutral
1845,neutral
1846,surprise
1847,neutral
1848,neutral
1849,neutral
1850,neutral
1851,neutral
1852,joy
1853,anger
1854,sadness
1855,neutral
1856,neutral
1857,surprise
1858,neutral
1859,joy
1860,anger
1861,neutral
1862,neutral
1863,neutral
1864,neutral
1865,neutral
1866,neutral
1867,neutral
1868,neutral
1869,neutral
1870,neutral
1871,neutral
1872,neutral
1873,neutral
1874,joy
1875,anger
1876,joy
1877,joy
1878,joy
1879,neutral
1880,neutral
1881,neutral
1882,neutral
1883,neutral
1884,anger
1885,neutral
1886,neutral
1887,neutral
1888,neutral
1889,surprise
1890,neutral
1891,neutral
1892,joy
1893,neutral
1894,neutral
1895,neutral
1896,joy
1897,neutral
1898,neutral
1899,neutral
1900,joy
1901,joy
1902,neutral
1903,joy
1904,joy
1905,joy
1906,neutral
1907,neutral
1908,neutral
1909,neutral
1910,neutral
1911,joy
1912,neutral
1913,neutral
1914,neutral
1915,neutral
1916,neutral
1917,neutral
1918,neutral
1919,neutral
1920,neutral
1921,neutral
1922,neutral
1923,neutral
1924,joy
1925,neutral
1926,neutral
1927,joy
1928,joy
1929,neutral
1930,neutral
1931,neutral
1932,anger
1933,neutral
1934,neutral
1935,neutral
1936,neutral
1937,neutral
1938,neutral
1939,neutral
1940,neutral
1941,sadness
1942,neutral
1943,joy
1944,neutral
1945,joy
1946,neutral
1947,neutral
1948,neutral
1949,joy
1950,joy
1951,joy
1952,neutral
1953,neutral
1954,neutral
1955,neutral
1956,neutral
1957,neutral
1958,neutral
1959,joy
1960,neutral
1961,joy
1962,joy
1963,neutral
1964,neutral
1965,neutral
1966,surprise
1967,neutral
1968,neutral
1969,neutral
1970,neutral
1971,surprise
1972,neutral
1973,anger
1974,joy
1975,joy
1976,neutral
1977,anger
1978,neutral
1979,surprise
1980,surprise
1981,joy
1982,neutral
1983,neutral
1984,neutral
1985,neutral
1986,neutral
1987,neutral
1988,joy
1989,neutral
1990,neutral
1991,neutral
1992,neutral
1993,neutral
1994,neutral
1995,joy
1996,neutral
1997,surprise
1998,neutral
1999,neutral
2000,neutral
2001,neutral
2002,surprise
2003,neutral
2004,neutral
2005,sadness
2006,joy
2007,joy
2008,joy
2009,neutral
2010,neutral
2011,neutral
2012,neutral
2013,sadness
2014,surprise
2015,surprise
2016,neutral
2017,neutral
2018,neutral
2019,neutral
2020,neutral
2021,surprise
2022,surprise
2023,neutral
2024,neutral
2025,anger
2026,anger
2027,anger
2028,joy
2029,joy
2030,joy
2031,joy
2032,neutral
2033,joy
2034,neutral
2035,neutral
2036,neutral
2037,neutral
2038,surprise
2039,neutral
2040,neutral
2041,neutral
2042,neutral
2043,joy
2044,neutral
2045,neutral
2046,neutral
2047,neutral
2048,neutral
2049,neutral
2050,neutral
2051,joy
2052,joy
2053,neutral
2054,neutral
2055,neutral
2056,neutral
2057,neutral
2058,neutral
2059,neutral
2060,anger
2061,neutral
2062,neutral
2063,neutral
2064,surprise
2065,joy
2066,joy
2067,neutral
2068,neutral
2069,neutral
2070,neutral
2071,neutral
2072,neutral
2073,neutral
2074,neutral
2075,neutral
2076,anger
2077,sadness
2078,neutral
2079,neutral
2080,sadness
2081,neutral
2082,surprise
2083,anger
2084,neutral
2085,neutral
2086,neutral
2087,neutral
2088,surprise
2089,anger
2090,neutral
2091,joy
2092,neutral
2093,sadness
2094,neutral
2095,neutral
2096,neutral
2097,neutral
2098,neutral
2099,anger
2100,anger
2101,joy
2102,neutral
2103,neutral
2104,neutral
2105,joy
2106,joy
2107,neutral
2108,anger
2109,neutral
2110,neutral
2111,surprise
2112,neutral
2113,neutral
2114,neutral
2115,neutral
2116,neutral
2117,joy
2118,joy
2119,neutral
2120,sadness
2121,neutral
2122,joy
2123,anger
2124,joy
2125,neutral
2126,neutral
2127,neutral
2128,neutral
2129,joy
2130,surprise
2131,neutral
2132,anger
2133,anger
2134,anger
2135,anger
2136,neutral
2137,surprise
2138,surprise
2139,sadness
2140,neutral
2141,neutral
2142,neutral
2143,neutral
2144,neutral
2145,neutral
2146,neutral
2147,joy
2148,joy
2149,neutral
2150,neutral
2151,neutral
2152,neutral
2153,surprise
2154,neutral
2155,joy
2156,neutral
2157,joy
2158,sadness
2159,neutral
2160,neutral
2161,neutral
2162,joy
2163,joy
2164,neutral
2165,neutral
2166,neutral
2167,neutral
2168,neutral
2169,neutral
2170,neutral
2171,neutral
2172,sadness
2173,neutral
2174,neutral
2175,neutral
2176,neutral
2177,neutral
2178,neutral
2179,neutral
2180,neutral
2181,neutral
2182,sadness
2183,neutral
2184,neutral
2185,neutral
2186,sadness
2187,neutral
2188,neutral
2189,neutral
2190,neutral
2191,surprise
2192,neutral
2193,neutral
2194,neutral
2195,neutral
2196,neutral
2197,surprise
2198,neutral
2199,anger
2200,surprise
2201,neutral
2202,neutral
2203,surprise
2204,joy
2205,joy
2206,surprise
2207,joy
2208,joy
2209,neutral
2210,surprise
2211,joy
2212,anger
2213,sadness
2214,surprise
2215,anger
2216,anger
2217,joy
2218,neutral
2219,joy
2220,joy
2221,neutral
2222,anger
2223,joy
2224,joy
2225,neutral
2226,neutral
2227,neutral
2228,neutral
2229,neutral
2230,neutral
2231,neutral
2232,surprise
2233,neutral
2234,anger
2235,neutral
2236,neutral
2237,surprise
2238,neutral
2239,neutral
2240,anger
2241,joy
2242,joy
2243,neutral
2244,neutral
2245,neutral
2246,neutral
2247,neutral
2248,surprise
2249,neutral
2250,sadness
2251,anger
2252,surprise
2253,surprise
2254,neutral
2255,neutral
2256,neutral
2257,neutral
2258,surprise
2259,neutral
2260,neutral
2261,neutral
2262,neutral
2263,neutral
2264,neutral
2265,joy
2266,neutral
2267,neutral
2268,neutral
2269,joy
2270,joy
2271,joy
2272,neutral
2273,neutral
2274,neutral
2275,neutral
2276,anger
2277,joy
2278,neutral
2279,neutral
2280,neutral
2281,neutral
2282,surprise
2283,surprise
2284,neutral
2285,neutral
2286,surprise
2287,neutral
2288,neutral
2289,neutral
2290,neutral
2291,neutral
2292,neutral
2293,neutral
2294,joy
2295,anger
2296,joy
2297,joy
2298,joy
2299,neutral
2300,neutral
2301,neutral
2302,joy
2303,neutral
2304,neutral
2305,joy
2306,neutral
2307,neutral
2308,neutral
2309,neutral
2310,neutral
2311,neutral
2312,neutral
2313,sadness
2314,neutral
2315,anger
2316,neutral
2317,sadness
2318,neutral
2319,neutral
2320,neutral
2321,neutral
2322,neutral
2323,joy
2324,surprise
2325,surprise
2326,joy
2327,anger
2328,joy
2329,joy
2330,joy
2331,neutral
2332,neutral
2333,joy
2334,neutral
2335,surprise
2336,neutral
2337,joy
2338,joy
2339,neutral
2340,joy
2341,neutral
2342,neutral
2343,joy
2344,surprise
2345,joy
2346,joy
2347,neutral
2348,joy
2349,neutral
2350,surprise
2351,neutral
2352,neutral
2353,surprise
2354,neutral
2355,surprise
2356,joy
2357,neutral
2358,neutral
2359,neutral
2360,neutral
2361,joy
2362,neutral
2363,joy
2364,neutral
2365,joy
2366,neutral
2367,anger
2368,neutral
2369,anger
2370,neutral
2371,neutral
2372,neutral
2373,neutral
2374,sadness
2375,neutral
2376,joy
2377,neutral
2378,neutral
2379,neutral
2380,neutral
2381,neutral
2382,sadness
2383,joy
2384,neutral
2385,neutral
2386,neutral
2387,neutral
2388,joy
2389,neutral
2390,neutral
2391,neutral
2392,neutral
2393,neutral
2394,neutral
2395,neutral
2396,neutral
2397,neutral
2398,neutral
2399,anger
2400,neutral
2401,neutral
2402,anger
2403,joy
2404,joy
2405,joy
2406,joy
2407,neutral
2408,neutral
2409,surprise
2410,neutral
2411,neutral
2412,neutral
2413,neutral
2414,neutral
2415,sadness
2416,neutral
2417,neutral
2418,sadness
2419,anger
2420,surprise
2421,neutral
2422,neutral
2423,surprise
2424,joy
2425,neutral
2426,neutral
2427,neutral
2428,neutral
2429,anger
2430,anger
2431,surprise
2432,neutral
2433,neutral
2434,neutral
2435,neutral
2436,neutral
2437,joy
2438,neutral
2439,neutral
2440,joy
2441,neutral
2442,neutral
2443,neutral
2444,sadness
2445,neutral
2446,neutral
2447,neutral
2448,sadness
2449,neutral
2450,sadness
2451,surprise
2452,sadness
2453,joy
2454,neutral
2455,neutral
2456,neutral
2457,joy
2458,neutral
2459,neutral
2460,neutral
2461,neutral
2462,neutral
2463,neutral
2464,neutral
2465,joy
2466,surprise
2467,neutral
2468,neutral
2469,neutral
2470,neutral
2471,sadness
2472,neutral
2473,neutral
2474,neutral
2475,anger
2476,neutral
2477,neutral
2478,neutral
2479,neutral
2480,neutral
2481,surprise
2482,neutral
2483,joy
2484,neutral
2485,neutral
2486,neutral
2487,neutral
2488,neutral
2489,sadness
2490,neutral
2491,joy
2492,surprise
2493,neutral
2494,neutral
2495,neutral
2496,neutral
2497,neutral
2498,neutral
2499,neutral
2500,neutral
2501,joy
2502,neutral
2503,joy
2504,surprise
2505,joy
2506,surprise
2507,neutral
2508,neutral
2509,neutral
2510,joy
2511,joy
2512,anger
2513,neutral
2514,neutral
2515,joy
2516,sadness
2517,sadness
2518,sadness
2519,neutral
2520,joy
2521,neutral
2522,joy
2523,neutral
2524,neutral
2525,neutral
2526,joy
2527,joy
2528,surprise
2529,sadness
2530,joy
2531,surprise
2532,neutral
2533,anger
2534,sadness
2535,joy
2536,anger
2537,joy
2538,joy
2539,neutral
2540,joy
2541,joy
2542,neutral
2543,anger
2544,neutral
2545,neutral
2546,neutral
2547,neutral
2548,neutral
2549,joy
2550,neutral
2551,sadness
2552,neutral
2553,joy
2554,neutral
2555,joy
2556,neutral
2557,neutral
2558,neutral
2559,neutral
2560,neutral
2561,neutral
2562,surprise
2563,joy
2564,joy
2565,neutral
2566,neutral
2567,surprise
2568,neutral
2569,surprise
2570,neutral
2571,sadness
2572,surprise
2573,joy
2574,surprise
2575,joy
2576,neutral
2577,neutral
2578,neutral
2579,joy
2580,neutral
2581,neutral
2582,neutral
2583,joy
2584,neutral
2585,joy
2586,neutral
2587,neutral
2588,joy
2589,neutral
2590,joy
2591,neutral
2592,joy
2593,joy
2594,neutral
2595,neutral
2596,anger
2597,surprise
2598,surprise
2599,joy
2600,neutral
2601,anger
2602,sadness
2603,neutral
2604,neutral
2605,neutral
2606,surprise
2607,neutral
2608,neutral
2609,anger
2610,neutral
2611,sadness
2612,neutral
2613,joy
2614,joy
2615,joy
2616,joy
2617,neutral
2618,neutral
2619,neutral
2620,neutral
2621,neutral
2622,neutral
2623,joy
2624,neutral
2625,neutral
2626,neutral
2627,neutral
2628,neutral
2629,neutral
2630,neutral
2631,neutral
2632,surprise
2633,neutral
2634,neutral
2635,joy
2636,neutral
2637,neutral
2638,sadness
2639,surprise
2640,neutral
2641,joy
2642,neutral
2643,joy
2644,neutral
2645,joy
2646,neutral
2647,joy
2648,neutral
2649,neutral
2650,neutral
2651,neutral
2652,anger
2653,neutral
2654,anger
2655,neutral
2656,neutral
2657,neutral
2658,anger
2659,anger
2660,sadness
2661,anger
2662,anger
2663,neutral
2664,neutral
2665,anger
2666,neutral
2667,neutral
2668,neutral
2669,neutral
2670,anger
2671,anger
2672,joy
2673,neutral
2674,surprise
2675,joy
2676,neutral
2677,neutral
2678,joy
2679,neutral
2680,neutral
2681,neutral
2682,neutral
2683,neutral
2684,joy
2685,joy
2686,joy
2687,joy
2688,neutral
2689,neutral
2690,neutral
2691,neutral
2692,neutral
2693,neutral
2694,joy
2695,joy
2696,neutral
2697,neutral
2698,neutral
2699,anger
2700,joy
2701,surprise
2702,sadness
2703,neutral
2704,neutral
2705,anger
2706,neutral
2707,neutral
2708,joy
2709,neutral
2710,surprise
2711,surprise
2712,anger
2713,neutral
2714,anger
2715,anger
2716,neutral
2717,neutral
2718,neutral
2719,neutral
2720,anger
2721,surprise
2722,sadness
2723,neutral
2724,neutral
2725,neutral
2726,neutral
2727,neutral
2728,neutral
2729,neutral
2730,neutral
2731,neutral
2732,neutral
2733,surprise
2734,joy
2735,neutral
2736,joy
2737,neutral
2738,neutral
2739,neutral
2740,neutral
2741,neutral
2742,neutral
2743,joy
2744,joy
2745,neutral
2746,neutral
2747,neutral
2748,joy
2749,surprise
2750,neutral
2751,neutral
2752,neutral
2753,surprise
2754,neutral
2755,neutral
2756,sadness
2757,neutral
2758,neutral
2759,neutral
2760,neutral
2761,neutral
2762,neutral
2763,neutral
2764,neutral
2765,neutral
2766,neutral
2767,joy
2768,neutral
2769,joy
2770,joy
2771,neutral
2772,joy
2773,neutral
2774,surprise
2775,neutral
2776,anger
2777,neutral
2778,joy
2779,sadness
2780,joy
2781,anger
2782,surprise
2783,neutral
2784,neutral
2785,neutral
2786,anger
2787,anger
2788,anger
2789,neutral
2790,joy
2791,joy
2792,neutral
2793,joy
2794,neutral
2795,neutral
2796,neutral
2797,surprise
2798,neutral
2799,neutral
2800,surprise
2801,neutral
2802,surprise
2803,surprise
2804,anger
2805,neutral
2806,neutral
2807,neutral
2808,surprise
2809,sadness
2810,surprise
2811,joy
2812,neutral
2813,joy
2814,neutral
2815,joy
2816,surprise
2817,neutral
2818,neutral
2819,neutral
2820,neutral
2821,surprise
2822,neutral
2823,neutral
2824,neutral
2825,neutral
2826,neutral
2827,neutral
2828,surprise
2829,neutral
2830,neutral
2831,sadness
2832,neutral
2833,neutral
2834,neutral
2835,neutral
2836,neutral
2837,joy
2838,joy
2839,surprise
2840,joy
2841,neutral
2842,sadness
2843,surprise
2844,joy
2845,neutral
2846,neutral
2847,neutral
2848,anger
2849,surprise
2850,surprise
2851,surprise
2852,neutral
2853,joy
2854,joy
2855,joy
2856,neutral
2857,neutral
2858,joy
2859,neutral
2860,neutral
2861,neutral
2862,neutral
2863,neutral
2864,neutral
2865,neutral
2866,neutral
2867,neutral
2868,neutral
2869,neutral
2870,neutral
2871,neutral
2872,anger
2873,anger
2874,anger
2875,neutral
2876,neutral
2877,neutral
2878,neutral
2879,joy
2880,neutral
2881,neutral
2882,neutral
2883,neutral
2884,neutral
2885,neutral
2886,neutral
2887,joy
2888,sadness
2889,neutral
2890,neutral
2891,neutral
2892,joy
2893,joy
2894,surprise
2895,surprise
2896,surprise
2897,neutral
2898,anger
2899,joy
2900,neutral
2901,neutral
2902,anger
2903,joy
2904,joy
2905,neutral
2906,joy
2907,neutral
2908,joy
2909,joy
2910,joy
2911,neutral
2912,neutral
2913,neutral
2914,surprise
2915,neutral
2916,neutral
2917,joy
2918,neutral
2919,joy
2920,neutral
2921,sadness
2922,neutral
2923,neutral
2924,neutral
2925,neutral
2926,neutral
2927,joy
2928,joy
2929,joy
2930,joy
2931,joy
2932,joy
2933,neutral
2934,neutral
2935,surprise
2936,neutral
2937,joy
2938,anger
2939,anger
2940,neutral
2941,neutral
2942,neutral
2943,neutral
2944,neutral
2945,neutral
2946,neutral
2947,neutral
2948,neutral
2949,surprise
2950,neutral
2951,surprise
2952,neutral
2953,joy
2954,joy
2955,surprise
2956,neutral
2957,neutral
2958,neutral
2959,neutral
2960,neutral
2961,neutral
2962,joy
2963,neutral
2964,joy
2965,anger
2966,neutral
2967,neutral
2968,surprise
2969,anger
2970,neutral
2971,anger
2972,anger
2973,joy
2974,neutral
2975,neutral
2976,neutral
2977,anger
2978,joy
2979,anger
2980,neutral
2981,anger
2982,neutral
2983,neutral
2984,neutral
2985,joy
2986,joy
2987,neutral
2988,neutral
2989,surprise
2990,anger
2991,neutral
2992,neutral
2993,joy
2994,anger
2995,neutral
2996,neutral
2997,neutral
2998,neutral
2999,surprise
3000,neutral
3001,neutral
3002,neutral
3003,sadness
3004,neutral
3005,neutral
3006,neutral
3007,neutral
3008,joy
3009,joy
3010,neutral
3011,surprise
3012,neutral
3013,neutral
3014,neutral
3015,anger
3016,anger
3017,joy
3018,neutral
3019,neutral
3020,surprise
3021,neutral
3022,neutral
3023,neutral
3024,neutral
3025,neutral
3026,neutral
3027,neutral
3028,neutral
3029,neutral
3030,neutral
3031,neutral
3032,neutral
3033,neutral
3034,joy
3035,neutral
3036,neutral
3037,neutral
3038,neutral
3039,surprise
3040,neutral
3041,neutral
3042,anger
3043,neutral
3044,neutral
3045,neutral
3046,neutral
3047,neutral
3048,sadness
3049,sadness
3050,neutral
3051,neutral
3052,neutral
3053,sadness
3054,sadness
3055,joy
3056,joy
3057,joy
3058,joy
3059,surprise
3060,neutral
3061,neutral
3062,neutral
3063,neutral
3064,neutral
3065,neutral
3066,neutral
3067,neutral
3068,neutral
3069,neutral
3070,neutral
3071,neutral
3072,neutral
3073,neutral
3074,neutral
3075,neutral
3076,neutral
3077,joy
3078,anger
3079,joy
3080,neutral
3081,anger
3082,neutral
3083,joy
3084,neutral
3085,surprise
3086,neutral
3087,surprise
3088,neutral
3089,joy
3090,anger
3091,joy
3092,surprise
3093,neutral
3094,neutral
3095,joy
3096,neutral
3097,neutral
3098,joy
3099,neutral
3100,neutral
3101,surprise
3102,neutral
3103,neutral
3104,surprise
3105,neutral
3106,neutral
3107,neutral
3108,neutral
3109,neutral
3110,neutral
3111,neutral
3112,joy
3113,neutral
3114,neutral
3115,neutral
3116,anger
3117,joy
3118,anger
3119,joy
3120,anger
3121,neutral
3122,anger
3123,joy
3124,neutral
3125,neutral
3126,neutral
3127,neutral
3128,neutral
3129,neutral
3130,surprise
3131,surprise
3132,neutral
3133,neutral
3134,neutral
3135,neutral
3136,joy
3137,neutral
3138,neutral
3139,neutral
3140,neutral
3141,neutral
3142,neutral
3143,surprise
3144,surprise
3145,neutral
3146,joy
3147,neutral
3148,anger
3149,neutral
3150,neutral
3151,neutral
3152,neutral
3153,neutral
3154,neutral
3155,anger
3156,sadness
3157,neutral
3158,neutral
3159,neutral
3160,neutral
3161,joy
3162,joy
3163,joy
3164,joy
3165,surprise
3166,neutral
3167,neutral
3168,neutral
3169,neutral
3170,neutral
3171,neutral
3172,neutral
3173,neutral
3174,neutral
3175,neutral
3176,neutral
3177,neutral
3178,neutral
3179,neutral
3180,neutral
3181,neutral
3182,neutral
3183,neutral
3184,joy
3185,surprise
3186,joy
3187,anger
3188,neutral
3189,neutral
3190,neutral
3191,neutral
3192,neutral
3193,joy
3194,neutral
3195,neutral
3196,neutral
3197,neutral
3198,neutral
3199,neutral
3200,neutral
3201,neutral
3202,neutral
3203,joy
3204,joy
3205,anger
3206,sadness
3207,neutral
3208,neutral
3209,joy
3210,neutral
3211,surprise
3212,joy
3213,sadness
3214,anger
3215,neutral
3216,neutral
3217,neutral
3218,neutral
3219,neutral
3220,neutral
3221,neutral
3222,neutral
3223,neutral
3224,neutral
3225,anger
3226,anger
3227,neutral
3228,neutral
3229,joy
3230,sadness
3231,joy
3232,sadness
3233,neutral
3234,neutral
3235,neutral
3236,neutral
3237,neutral
3238,neutral
3239,neutral
3240,neutral
3241,neutral
3242,neutral
3243,neutral
3244,neutral
3245,neutral
3246,neutral
3247,neutral
3248,neutral
3249,neutral
3250,neutral
3251,joy
3252,neutral
3253,neutral
3254,joy
3255,neutral
3256,neutral
3257,neutral
3258,neutral
3259,neutral
3260,neutral
3261,neutral
3262,neutral
3263,neutral
3264,sadness
3265,neutral
3266,neutral
3267,neutral
3268,neutral
3269,neutral
3270,neutral
3271,neutral
3272,neutral
3273,joy
3274,neutral
3275,neutral
3276,joy
3277,neutral
3278,neutral
3279,neutral
3280,joy
3281,neutral
3282,surprise
3283,neutral
3284,anger
3285,surprise
3286,joy
3287,neutral
3288,neutral
3289,joy
3290,neutral
3291,neutral
3292,neutral
3293,neutral
3294,neutral
3295,joy
